2017/02/10 17:37:45
Time (sec),PTAT,P000,P001,P002,P003,P004,P005,P006,P007,P008,P009,P010,P011,P012,P013,P014,P015,P016,P017,P018,P019,P020,P021,P022,P023,P024,P025,P026,P027,P028,P029,P030,P031,P032,P033,P034,P035,P036,P037,P038,P039,P040,P041,P042,P043,P044,P045,P046,P047,P048,P049,P050,P051,P052,P053,P054,P055,P056,P057,P058,P059,P060,P061,P062,P063,P064,P065,P066,P067,P068,P069,P070,P071,P072,P073,P074,P075,P076,P077,P078,P079,P080,P081,P082,P083,P084,P085,P086,P087,P088,P089,P090,P091,P092,P093,P094,P095,P096,P097,P098,P099,P100,P101,P102,P103,P104,P105,P106,P107,P108,P109,P110,P111,P112,P113,P114,P115,P116,P117,P118,P119,P120,P121,P122,P123,P124,P125,P126,P127,P128,P129,P130,P131,P132,P133,P134,P135,P136,P137,P138,P139,P140,P141,P142,P143,P144,P145,P146,P147,P148,P149,P150,P151,P152,P153,P154,P155,P156,P157,P158,P159,P160,P161,P162,P163,P164,P165,P166,P167,P168,P169,P170,P171,P172,P173,P174,P175,P176,P177,P178,P179,P180,P181,P182,P183,P184,P185,P186,P187,P188,P189,P190,P191,P192,P193,P194,P195,P196,P197,P198,P199,P200,P201,P202,P203,P204,P205,P206,P207,P208,P209,P210,P211,P212,P213,P214,P215,P216,P217,P218,P219,P220,P221,P222,P223,P224,P225,P226,P227,P228,P229,P230,P231,P232,P233,P234,P235,P236,P237,P238,P239,P240,P241,P242,P243,P244,P245,P246,P247,P248,P249,P250,P251,P252,P253,P254,P255
55.583,26.75,25.3125,25.05,24.8125,24.76875,25.21875,25.1625,25.06875,25.1375,24.75625,25,24.875,25.21875,25.03125,25.21875,25.03125,24.875,25.125,25.14375,25.21875,25.1375,25.2125,25.15625,25.03125,25.21875,25.40625,25.15625,25.125,25.0625,25,24.99375,25.3125,25.0625,25.04375,25.13125,25.16875,25.05625,25.34375,25.5,25.4125,25.3125,25.3125,25.15,25.25,25.21875,25.125,25.16875,25.04375,25.1,25.15625,25.1,25.15625,25.25,25.3125,25.675,25.8625,25.65625,25.46875,25.34375,25.2,25.0625,25.25,25.125,25.30625,25.31875,25.0875,25.125,25.21875,25.3125,25.625,26.0375,26.1875,25.84375,25.175,25.375,25.23125,25.34375,25.25,25.0125,25.125,25.1375,25.2375,25.21875,25.25,25.21875,25.54375,26.025,26.19375,26.08125,25.26875,25.125,25.275,25.3625,25.15625,25,25.09375,25.16875,25.25,25.14375,25.2,25.46875,25.90625,25.86875,25.96875,25.71875,25.325,25.15625,25.26875,25.225,25.11875,25.125,25.08125,25.0625,25.125,25.25,25.2,25.375,25.4375,25.4375,25.38125,25.26875,25.26875,25.15625,25.15625,25.25,25.0625,25.03125,25.08125,25.0625,25.25,25.25,25.03125,25.325,25.3125,25.26875,25.2125,25.26875,25.1,25.15625,25.15625,25.125,25.125,25.03125,25.0625,25.05,25.3125,25.14375,25.2,25.0625,25.225,25.15625,25.2125,25.2125,25.325,25.15625,25.15625,25.225,25.175,25.3125,25.08125,25.0625,25.2125,25.21875,25.1875,25.23125,25.275,25.2125,25.1,25.15625,25.26875,25.2125,25.125,25.125,25.0625,25.125,25.08125,25.1875,25.20625,25.28125,25.1875,25.25625,25.1875,25.375,25.175,25.325,25.15625,25.225,25.1125,25.0625,25.0875,25.25,25.15625,25.1375,25.25,25.1375,25.21875,25.15,25.3125,25.175,25.0625,25.225,25.25,25.1875,25.11875,25.3125,25.15,25.06875,25.0625,25.0875,25.09375,25.0875,25.2125,25.28125,25.125,25.3125,25.0875,25.2,25.03125,25.3125,25.1875,25.25,25.21875,25.125,25.0875,25.20625,25.43125,25.15625,25.2375,25.2875,25.28125,25.14375,25.34375,25.375,25.25,25.21875,25.21875,25.28125,25.2125,25.0875,25.0625,24.88125,25.25,25.275,25.29375,25.38125,25.0875,25.30625,25.2125,25.2875,25.2875,25.2875,25.16875,25.1,25.06875,25.20625,25.21875,25
55.708,26.75,25.1875,25.05,24.8125,24.85625,25.21875,25.1625,25,25.1375,24.90625,25,24.875,25.13125,25.03125,25.21875,25.03125,25.0125,25.125,25.14375,25.13125,25.1375,25.2125,25.21875,25.03125,25.21875,25.275,25.09375,25.125,25.0625,25.06875,24.99375,25.20625,25.0625,25.04375,25.21875,25.16875,24.9875,25.34375,25.5,25.4125,25.3125,25.3125,25.15,25.25,25.15,25.125,25.16875,25.04375,25.1,25.15625,25.03125,25.15625,25.25,25.3125,25.625,25.8125,25.65625,25.46875,25.34375,25.2,25.0625,25.25,25.125,25.375,25.225,25.0875,25.125,25.21875,25.3125,25.625,26.0375,26.25,25.84375,25.175,25.375,25.175,25.34375,25.3125,25.08125,25.1875,25.05,25.16875,25.14375,25.25,25.21875,25.54375,25.96875,26.25,26.08125,25.325,25.125,25.275,25.3,25.15625,24.9375,25.15625,25.16875,25.3125,25.14375,25.2,25.46875,25.96875,25.86875,25.96875,25.71875,25.26875,25.15625,25.26875,25.275,25.11875,25.1875,25.08125,25.0625,25.125,25.25,25.2,25.375,25.4375,25.4375,25.4375,25.26875,25.26875,25.2125,25.15625,25.25,25.0625,25.03125,25.0125,25.0625,25.3125,25.25,25.03125,25.375,25.25,25.325,25.2125,25.26875,25.15625,25.1,25.15625,25.175,25.0625,25.03125,25.0625,25.125,25.3125,25.08125,25.2,25.125,25.225,25.15625,25.15625,25.15625,25.26875,25.2125,25.15625,25.225,25.175,25.3125,25.08125,25.0625,25.2875,25.21875,25.125,25.23125,25.275,25.15625,25.15625,25.15625,25.26875,25.15625,25.1875,25.175,25.0625,25.125,25.0125,25.1875,25.20625,25.28125,25.25,25.25625,25.25,25.325,25.175,25.325,25.2125,25.225,25.1125,25.0625,25.03125,25.25,25.15625,25.1375,25.16875,25.0625,25.21875,25.2125,25.3125,25.23125,25.0625,25.225,25.1875,25.1875,25.11875,25.25625,25.1,24.99375,25.0625,25.0875,25.09375,25.1625,25.2875,25.21875,25.125,25.3125,25.0875,25.2,25.0875,25.25625,25.1875,25.25,25.21875,25.125,25.0875,25.20625,25.43125,25.0625,25.3125,25.2125,25.28125,25.0125,25.34375,25.375,25.25,25.21875,25.21875,25.28125,25.2125,25.0875,25.15625,24.99375,25.375,25.15625,25.20625,25.38125,25.1625,25.375,25.2875,25.2125,25.2125,25.2125,25.2375,25.18125,24.99375,25.20625,25.10625,25
55.833,26.75,25.1875,25.14375,24.8125,24.85625,25.21875,25.1625,25,25.1375,24.9578125,25,24.875,25.065625,25.03125,25.21875,25.03125,25.115625,25.125,25.14375,25.065625,25.1375,25.2125,25.265625,25.03125,25.21875,25.1765625,25.046875,25.125,25.0625,25.1203125,24.99375,25.1265625,25.0625,25.04375,25.21875,25.16875,24.9875,25.296875,25.453125,25.4125,25.3125,25.3125,25.15,25.25,25.0984375,25.125,25.16875,25.04375,25.1,25.15625,25.03125,25.15625,25.25,25.3125,25.625,25.8125,25.65625,25.46875,25.34375,25.2421875,25.109375,25.25,25.125,25.375,25.1546875,25.0875,25.125,25.21875,25.3125,25.625,26.0375,26.25,25.84375,25.2125,25.375,25.1328125,25.34375,25.3125,25.1328125,25.234375,24.984375,25.16875,25.0875,25.25,25.265625,25.5859375,25.96875,26.25,26.08125,25.3671875,25.125,25.3125,25.2109375,25.109375,24.9375,25.15625,25.16875,25.3125,25.190625,25.2,25.421875,25.96875,25.90625,25.96875,25.71875,25.2265625,25.15625,25.26875,25.3125,25.1609375,25.1875,25.08125,25.0625,25.125,25.25,25.2421875,25.375,25.4375,25.4375,25.4375,25.26875,25.26875,25.2546875,25.15625,25.203125,25.0625,25.03125,25.0125,25.0625,25.3125,25.203125,25.03125,25.375,25.25,25.3671875,25.2546875,25.2265625,25.15625,25.0578125,25.1984375,25.2125,25.0625,25.03125,25.015625,25.125,25.359375,25.1328125,25.2,25.171875,25.1875,25.15625,25.15625,25.1984375,25.26875,25.2546875,25.15625,25.1875,25.1328125,25.3125,25.1328125,25.0625,25.2875,25.21875,25.125,25.2734375,25.3125,25.15625,25.15625,25.15625,25.26875,25.15625,25.234375,25.2125,25.0625,25.078125,25.0125,25.1875,25.20625,25.28125,25.25,25.2140625,25.25,25.2875,25.2125,25.3671875,25.2546875,25.1875,25.075,25.0625,25.03125,25.25,25.15625,25.0859375,25.1078125,25.0625,25.21875,25.296875,25.3125,25.23125,25.0625,25.1875,25.1875,25.1875,25.1609375,25.2140625,25.0625,24.9375,25.0625,25.1484375,25.1640625,25.1625,25.2875,25.21875,25.171875,25.3125,25.1296875,25.2,25.1296875,25.2140625,25.1875,25.25,25.21875,25.125,25.03125,25.140625,25.3515625,25.0625,25.3125,25.15625,25.234375,24.9609375,25.34375,25.375,25.25,25.21875,25.21875,25.234375,25.15625,25.0875,25.2265625,25.078125,25.375,25.15625,25.140625,25.38125,25.21875,25.375,25.34375,25.15625,25.15625,25.2125,25.2890625,25.2421875,24.9375,25.140625,25.021875,25
55.926,26.75,25.1875,25.3265625,24.728125,24.85625,25.153125,25.1625,25,25.1890625,24.9578125,25.0515625,24.875,25,25.03125,25.125,25.03125,25.21875,25.125,25.06875,25,25.1375,25.26875,25.3125,25.03125,25.1671875,25.078125,25.046875,25.125,25.11875,25.1203125,24.9328125,25.046875,25.0625,25.11875,25.21875,25.16875,24.9875,25.25,25.453125,25.4125,25.3125,25.3125,25.15,25.25,25.0984375,25.125,25.2203125,25.04375,25.0203125,25.15625,25.03125,25.15625,25.25,25.35,25.625,25.765625,25.609375,25.46875,25.34375,25.33125,25.15625,25.203125,25.125,25.375,25.1546875,25.14375,25.125,25.21875,25.265625,25.625,26.0375,26.25,25.84375,25.25,25.3375,25.090625,25.34375,25.3125,25.184375,25.234375,24.91875,25.16875,25.134375,25.25,25.3125,25.628125,25.921875,26.2078125,26.1234375,25.409375,25.125,25.35,25.121875,25.0625,24.984375,25.203125,25.2203125,25.3125,25.190625,25.1578125,25.375,25.96875,25.94375,26.0109375,25.71875,25.184375,25.15625,25.3109375,25.35,25.203125,25.1875,25.08125,25.00625,25.125,25.25,25.284375,25.328125,25.4375,25.4375,25.4375,25.3109375,25.26875,25.2546875,25.15625,25.15625,25.109375,25.0734375,25.0640625,25.015625,25.265625,25.15625,25.078125,25.375,25.296875,25.3671875,25.2546875,25.184375,25.15625,25.0578125,25.240625,25.2125,25.0625,25.03125,25.015625,25.125,25.359375,25.23125,25.1578125,25.171875,25.15,25.1984375,25.15625,25.240625,25.26875,25.2546875,25.1984375,25.15,25.090625,25.3125,25.1328125,25.015625,25.2875,25.265625,25.171875,25.315625,25.35,25.15625,25.15625,25.15625,25.26875,25.15625,25.234375,25.2125,25.0625,25.078125,25.0640625,25.13125,25.20625,25.28125,25.25,25.2609375,25.203125,25.25,25.2125,25.3671875,25.296875,25.1875,25.075,25.0625,25.03125,25.203125,25.1,25.0859375,25.1078125,25.0625,25.21875,25.296875,25.2703125,25.278125,25.1046875,25.15,25.1875,25.234375,25.203125,25.2140625,25.0625,24.9375,25.0625,25.209375,25.1640625,25.1625,25.2875,25.21875,25.21875,25.265625,25.171875,25.2,25.171875,25.2140625,25.140625,25.203125,25.21875,25.125,25.03125,25.075,25.271875,25.0625,25.3125,25.1,25.1875,25.0078125,25.2921875,25.375,25.203125,25.265625,25.21875,25.1875,25.1,25.0875,25.2265625,25.1625,25.28125,25.2453125,25.075,25.38125,25.21875,25.3234375,25.4,25.15625,25.1,25.2125,25.340625,25.303125,24.9375,25.140625,25.021875,25
56.035,26.75,25.15625,25.4484375,24.6984375,24.878125,25.0875,25.18125,25,25.2234375,24.978125,25.103125,24.875,24.934375,25.03125,25.03125,25.03125,25.321875,25.125,25.01875,24.934375,25.1203125,25.30625,25.359375,25.046875,25.115625,24.9953125,25.046875,25.125,25.175,25.1203125,24.8921875,24.9671875,25.0625,25.16875,25.21875,25.1515625,25.0046875,25.21875,25.453125,25.4,25.3125,25.3125,25.1625,25.25,25.0984375,25.125,25.2546875,25.065625,24.9671875,25.15625,25.03125,25.15625,25.25,25.3875,25.625,25.734375,25.5625,25.453125,25.34375,25.40625,25.203125,25.15625,25.125,25.375,25.134375,25.18125,25.125,25.21875,25.21875,25.625,26.025,26.25,25.859375,25.2875,25.3,25.0625,25.34375,25.3125,25.21875,25.234375,24.875,25.1515625,25.18125,25.25,25.34375,25.65625,25.875,26.165625,26.1515625,25.4375,25.125,25.375,25.0625,25.03125,25.03125,25.25,25.2546875,25.328125,25.2078125,25.1296875,25.34375,25.96875,25.96875,26.053125,25.71875,25.15625,25.15625,25.3390625,25.375,25.2453125,25.203125,25.0984375,24.95,25.125,25.25,25.3125,25.28125,25.4375,25.4375,25.4375,25.3390625,25.2546875,25.2546875,25.15625,25.125,25.15625,25.115625,25.0984375,24.96875,25.234375,25.140625,25.125,25.375,25.328125,25.353125,25.2546875,25.15625,25.15625,25.0578125,25.2546875,25.2125,25.0625,25.03125,25.03125,25.125,25.34375,25.3125,25.1296875,25.171875,25.125,25.240625,25.15625,25.2546875,25.2546875,25.2546875,25.240625,25.125,25.0625,25.3125,25.115625,24.96875,25.30625,25.3125,25.203125,25.34375,25.375,25.15625,25.15625,25.15625,25.2546875,25.15625,25.234375,25.2125,25.0625,25.09375,25.0984375,25.059375,25.2234375,25.265625,25.25,25.3078125,25.171875,25.2125,25.2125,25.353125,25.3390625,25.2,25.1015625,25.0625,25.03125,25.15625,25.04375,25.103125,25.1078125,25.0625,25.21875,25.284375,25.228125,25.3390625,25.146875,25.125,25.171875,25.265625,25.2453125,25.2140625,25.075,24.95625,25.0625,25.25,25.1640625,25.18125,25.30625,25.21875,25.25,25.21875,25.2140625,25.2140625,25.2140625,25.2140625,25.109375,25.15625,25.21875,25.125,25.05,25.03125,25.21875,25.0625,25.3125,25.0625,25.15625,25.071875,25.225,25.359375,25.15625,25.3125,25.21875,25.15625,25.0625,25.06875,25.2265625,25.21875,25.21875,25.334375,25.03125,25.3609375,25.2,25.271875,25.4375,25.175,25.0625,25.19375,25.375,25.34375,24.95625,25.1625,25.021875,25
56.145,26.75,25.09375,25.3890625,24.8046875,24.965625,25.04375,25.25625,25,25.1890625,25.059375,25.1375,24.875,24.890625,25.03125,24.96875,25.03125,25.390625,25.184375,25.06875,24.890625,25.0859375,25.26875,25.353125,25.109375,25.08125,24.9921875,25.046875,25.125,25.18125,25.1203125,24.9328125,24.9140625,25.128125,25.11875,25.175,25.0828125,25.0734375,25.21875,25.421875,25.375,25.3125,25.3125,25.2125,25.28125,25.0984375,25.125,25.2203125,25.153125,24.9671875,25.15625,25.03125,25.15625,25.25,25.4125,25.625,25.765625,25.53125,25.390625,25.34375,25.4375,25.265625,25.125,25.159375,25.375,25.053125,25.18125,25.090625,25.21875,25.1875,25.625,25.975,26.25,25.921875,25.3375,25.275,25.090625,25.3125,25.28125,25.21875,25.234375,24.91875,25.1171875,25.2125,25.25,25.34375,25.65625,25.84375,26.1375,26.1234375,25.409375,25.096875,25.375,25.09375,25.0625,25.09375,25.28125,25.2203125,25.359375,25.2765625,25.1578125,25.34375,25.96875,25.94375,26.08125,25.74375,25.184375,25.184375,25.3109375,25.35,25.3015625,25.265625,25.1671875,24.95,25.125,25.25,25.284375,25.278125,25.4375,25.4375,25.4375,25.3109375,25.1984375,25.2546875,25.15625,25.125,25.1875,25.14375,25.0984375,24.9375,25.265625,25.203125,25.1875,25.375,25.296875,25.325,25.2546875,25.15625,25.184375,25.0578125,25.1703125,25.2125,25.0625,25.059375,25.09375,25.0875,25.28125,25.34375,25.1578125,25.203125,25.15,25.26875,25.15625,25.1984375,25.1984375,25.2828125,25.296875,25.125,25.0625,25.284375,25.08125,24.9375,25.38125,25.34375,25.203125,25.315625,25.35,25.184375,25.15625,25.15625,25.1984375,25.15625,25.234375,25.2375,25.090625,25.125,25.0984375,24.959375,25.2578125,25.203125,25.25,25.3390625,25.171875,25.1625,25.2125,25.296875,25.3671875,25.225,25.1828125,25.0625,25.03125,25.125,25.00625,25.1375,25.1078125,25.0625,25.21875,25.259375,25.2,25.4265625,25.175,25.125,25.109375,25.234375,25.3015625,25.2140625,25.125,24.99375,25.0625,25.25,25.2109375,25.25625,25.34375,25.21875,25.25,25.1875,25.2703125,25.2703125,25.2703125,25.2140625,25.109375,25.125,25.21875,25.125,25.125,25.03125,25.21875,25.0625,25.3125,25.1,25.15625,25.171875,25.09375,25.296875,25.125,25.34375,25.21875,25.15625,25.0625,25.03125,25.2265625,25.271875,25.28125,25.39375,25.075,25.2796875,25.125,25.2375,25.4,25.2125,25.0625,25.11875,25.375,25.34375,25.03125,25.20625,24.965625,25
56.238,26.75,25.09375,25.3,24.884375,25.03125,25.04375,25.3125,25,25.1375,25.1203125,25.1375,24.875,24.890625,25.03125,24.96875,25.03125,25.390625,25.2734375,25.14375,24.890625,25.0859375,25.2125,25.296875,25.15625,25.08125,25.0390625,25.046875,25.125,25.134375,25.1203125,24.99375,24.9140625,25.2265625,25.04375,25.109375,25.03125,25.125,25.21875,25.375,25.375,25.3125,25.3125,25.25,25.328125,25.0984375,25.125,25.16875,25.21875,24.9671875,25.15625,25.03125,25.15625,25.25,25.4125,25.625,25.8125,25.53125,25.34375,25.34375,25.4375,25.3125,25.125,25.2109375,25.375,24.9921875,25.18125,25.0390625,25.21875,25.1875,25.625,25.9375,26.25,25.96875,25.375,25.275,25.1328125,25.265625,25.234375,25.21875,25.234375,24.984375,25.1171875,25.2125,25.25,25.34375,25.65625,25.84375,26.1375,26.08125,25.3671875,25.0546875,25.375,25.140625,25.109375,25.140625,25.28125,25.16875,25.359375,25.328125,25.2,25.34375,25.96875,25.90625,26.08125,25.78125,25.2265625,25.2265625,25.26875,25.3125,25.34375,25.3125,25.21875,25.00625,25.125,25.25,25.2421875,25.3203125,25.4375,25.4375,25.4375,25.26875,25.15625,25.2546875,25.15625,25.125,25.1875,25.14375,25.0984375,24.9375,25.3125,25.25,25.234375,25.375,25.25,25.325,25.2546875,25.15625,25.2265625,25.0578125,25.0859375,25.2125,25.0625,25.1015625,25.140625,25.03125,25.234375,25.34375,25.2,25.25,25.1875,25.26875,25.15625,25.15625,25.15625,25.325,25.3390625,25.125,25.0625,25.2421875,25.08125,24.9375,25.4375,25.34375,25.203125,25.2734375,25.3125,25.2265625,25.15625,25.15625,25.15625,25.15625,25.234375,25.275,25.1328125,25.125,25.0984375,24.9125,25.2578125,25.15625,25.25,25.3390625,25.171875,25.125,25.2125,25.2546875,25.3671875,25.225,25.225,25.0625,25.03125,25.125,25.00625,25.1375,25.1078125,25.0625,25.21875,25.259375,25.2,25.46875,25.175,25.125,25.0625,25.1875,25.34375,25.2140625,25.1625,24.99375,25.0625,25.25,25.28125,25.3125,25.34375,25.21875,25.25,25.1875,25.3125,25.3125,25.3125,25.2140625,25.109375,25.125,25.21875,25.125,25.18125,25.03125,25.21875,25.0625,25.3125,25.15625,25.15625,25.2234375,24.9953125,25.25,25.125,25.34375,25.21875,25.15625,25.0625,25.03125,25.2265625,25.3515625,25.375,25.39375,25.140625,25.21875,25.06875,25.2375,25.34375,25.2125,25.0625,25.0625,25.375,25.34375,25.0875,25.20625,24.88125,25
56.363,26.75,25.21875,25.3,24.771875,25.03125,25.04375,25.3125,25,25.1375,25.0515625,25.1375,24.875,24.978125,25.03125,24.96875,25.03125,25.253125,25.3921875,25.14375,24.978125,25.1546875,25.2125,25.159375,25.15625,25.08125,25.1703125,25.109375,25.125,25.071875,25.0515625,24.99375,25.0203125,25.3578125,25.04375,25.021875,25.03125,25.125,25.21875,25.375,25.425,25.3125,25.3125,25.25,25.390625,25.1671875,25.125,25.16875,25.21875,24.8609375,25.15625,25.03125,25.15625,25.25,25.4125,25.625,25.8125,25.53125,25.34375,25.34375,25.4375,25.3125,25.125,25.2796875,25.375,25.0859375,25.25625,24.9703125,25.21875,25.1875,25.625,25.9375,26.25,25.96875,25.375,25.275,25.1890625,25.203125,25.171875,25.21875,25.171875,25.071875,25.1859375,25.2875,25.25,25.34375,25.65625,25.84375,26.1375,26.08125,25.3109375,24.9984375,25.375,25.203125,25.171875,25.203125,25.28125,25.16875,25.296875,25.265625,25.2,25.34375,25.96875,25.85625,26.08125,25.83125,25.2828125,25.2828125,25.26875,25.2625,25.34375,25.3125,25.21875,25.08125,25.125,25.25,25.1859375,25.3765625,25.4375,25.4375,25.4375,25.26875,25.15625,25.1984375,25.15625,25.125,25.1875,25.14375,25.1671875,24.9375,25.3125,25.25,25.296875,25.375,25.25,25.325,25.1984375,25.15625,25.2828125,25.1140625,25.0296875,25.1625,25.0625,25.1578125,25.203125,24.95625,25.171875,25.34375,25.2,25.25,25.2375,25.26875,25.15625,25.15625,25.15625,25.325,25.3953125,25.125,25.0625,25.1859375,25.08125,24.9375,25.4375,25.34375,25.265625,25.2171875,25.2625,25.2828125,25.15625,25.15625,25.15625,25.15625,25.171875,25.275,25.1890625,25.125,25.1671875,24.9125,25.1890625,25.15625,25.25,25.3953125,25.109375,25.125,25.1625,25.1984375,25.3109375,25.225,25.225,25.0625,25.03125,25.125,25.00625,25.1375,25.1890625,25.0625,25.21875,25.196875,25.2,25.46875,25.175,25.125,25.0625,25.1875,25.34375,25.2703125,25.2125,24.99375,25.0625,25.25,25.28125,25.3125,25.26875,25.21875,25.25,25.1875,25.3125,25.3125,25.3125,25.2703125,25.046875,25.125,25.21875,25.125,25.25625,25.03125,25.21875,25.0625,25.3125,25.23125,25.15625,25.2921875,24.9265625,25.25,25.125,25.34375,25.21875,25.15625,25.0625,25.10625,25.1328125,25.4578125,25.375,25.39375,25.228125,25.21875,24.99375,25.2375,25.26875,25.2125,25.0625,25.0625,25.375,25.34375,25.1625,25.20625,24.88125,25
56.457,26.75,25.21875,25.3,24.771875,25.03125,25.04375,25.25625,25,25.1890625,25,25.1890625,24.875,24.978125,25.03125,24.96875,25.03125,25.253125,25.48125,25.06875,24.978125,25.1546875,25.2125,25.1125,25.15625,25.08125,25.221875,25.15625,25.125,25.071875,25.0515625,24.99375,25.0203125,25.3578125,25.04375,25.021875,25.03125,25.125,25.21875,25.375,25.4625,25.3125,25.3125,25.25,25.390625,25.21875,25.125,25.2203125,25.21875,24.78125,25.0859375,25.03125,25.203125,25.296875,25.45,25.578125,25.8125,25.484375,25.34375,25.34375,25.4375,25.3125,25.125,25.2796875,25.3234375,25.15625,25.3125,25.021875,25.21875,25.140625,25.625,25.975,26.25,25.96875,25.375,25.2375,25.23125,25.203125,25.171875,25.21875,25.125,25.071875,25.1859375,25.34375,25.25,25.34375,25.6140625,25.84375,26.1375,26.08125,25.3109375,24.9984375,25.375,25.25,25.21875,25.203125,25.28125,25.2203125,25.296875,25.21875,25.1578125,25.3015625,25.96875,25.85625,26.1234375,25.83125,25.2828125,25.240625,25.26875,25.3046875,25.34375,25.265625,25.1671875,25.08125,25.125,25.25,25.1859375,25.3765625,25.4375,25.3953125,25.4375,25.3109375,25.15625,25.15625,25.15625,25.125,25.1875,25.1859375,25.1671875,24.99375,25.3125,25.203125,25.296875,25.375,25.296875,25.325,25.15625,25.15625,25.325,25.1140625,25.0296875,25.125,25.0625,25.1578125,25.203125,24.95625,25.125,25.390625,25.2,25.25,25.2375,25.26875,25.15625,25.1984375,25.15625,25.2828125,25.3953125,25.125,25.0625,25.1859375,25.08125,24.9375,25.38125,25.34375,25.3125,25.2171875,25.2625,25.2828125,25.1140625,25.15625,25.15625,25.1984375,25.171875,25.2375,25.1890625,25.125,25.21875,24.959375,25.1890625,25.203125,25.25,25.4375,25.0625,25.1625,25.1625,25.1984375,25.26875,25.225,25.225,25.109375,25.0734375,25.125,25.00625,25.1375,25.1890625,25.11875,25.265625,25.15,25.2,25.4265625,25.175,25.125,25.109375,25.234375,25.3015625,25.3125,25.2125,24.99375,25.11875,25.25,25.28125,25.25625,25.2125,25.21875,25.25,25.1875,25.3125,25.2703125,25.2703125,25.2703125,25.046875,25.125,25.21875,25.125,25.25625,25.03125,25.21875,25.1328125,25.3125,25.23125,25.15625,25.34375,24.9265625,25.296875,25.125,25.34375,25.21875,25.15625,25.0625,25.1625,25.0625,25.4578125,25.28125,25.39375,25.29375,25.21875,24.99375,25.2375,25.2125,25.2125,25.0625,25.11875,25.43125,25.2828125,25.1625,25.1359375,24.965625,25.09375
56.581,26.75,25.21875,25.18125,24.884375,25.03125,25.13125,25.18125,25,25.1890625,25,25.1890625,24.875,24.978125,25.03125,25.09375,25.03125,25.253125,25.6,25.06875,24.978125,25.1546875,25.1375,25.05,25.15625,25.15,25.290625,25.15625,25.125,24.996875,25.1203125,25.075,25.0203125,25.3578125,24.94375,25.021875,25.03125,25.125,25.21875,25.3125,25.5125,25.3125,25.3125,25.25,25.390625,25.21875,25.125,25.2203125,25.21875,24.78125,24.9921875,25.03125,25.265625,25.359375,25.45,25.515625,25.875,25.484375,25.34375,25.34375,25.375,25.3125,25.1875,25.2796875,25.2546875,25.15625,25.3125,25.090625,25.21875,25.140625,25.625,26.025,26.25,25.96875,25.375,25.2375,25.2875,25.203125,25.171875,25.21875,25.125,25.071875,25.1859375,25.28125,25.25,25.34375,25.5578125,25.90625,26.19375,26.025,25.3109375,24.9984375,25.375,25.3125,25.28125,25.140625,25.21875,25.2203125,25.296875,25.21875,25.1578125,25.2453125,25.96875,25.85625,26.1234375,25.83125,25.2828125,25.184375,25.2125,25.3609375,25.34375,25.203125,25.0984375,25.15625,25.125,25.25,25.1859375,25.4390625,25.4375,25.3390625,25.4375,25.3109375,25.15625,25.15625,25.15625,25.125,25.125,25.1859375,25.0984375,25.13125,25.375,25.140625,25.234375,25.375,25.296875,25.38125,25.15625,25.15625,25.38125,25.0578125,25.0296875,25.125,25.0625,25.1578125,25.140625,24.95625,25.125,25.390625,25.25625,25.3125,25.2375,25.2125,25.15625,25.2546875,25.15625,25.2828125,25.3390625,25.125,25.0625,25.1859375,25.15,25,25.30625,25.28125,25.3125,25.2171875,25.2625,25.2828125,25.0578125,25.15625,25.15625,25.2546875,25.234375,25.2375,25.1890625,25.0625,25.21875,25.096875,25.1890625,25.265625,25.25,25.375,25.0625,25.2125,25.2125,25.2546875,25.2125,25.175,25.175,25.171875,25.1296875,25.1875,25.08125,25.06875,25.1078125,25.19375,25.328125,25.2,25.25625,25.3078125,25.11875,25.125,25.171875,25.234375,25.2453125,25.3125,25.1625,24.91875,25.19375,25.25,25.375,25.18125,25.1375,25.21875,25.25,25.25,25.3125,25.2140625,25.2140625,25.2140625,25.109375,25.1875,25.21875,25.125,25.18125,25.03125,25.21875,25.2265625,25.3125,25.23125,25.15625,25.28125,24.9953125,25.359375,25.1875,25.28125,25.21875,25.15625,25.0625,25.2375,25.0625,25.4578125,25.28125,25.275,25.38125,25.21875,25.06875,25.30625,25.1375,25.1375,25.0625,25.19375,25.50625,25.2015625,25.0875,24.9546875,24.965625,25.21875
